"Video ID",Title,Length,Published
O8r3Mp5kTg4,"The Woodies: Australia's famous tennis doubles team | 60 Minutes Australia","12m 12s","2020-02-28T08:00:02Z"
2vz3xu3qfYY,"Neil Diamond’s candid interview at the iconic Greek Theatre | 60 Minutes Australia","12m 33s","2020-02-27T08:00:01Z"
"gFKe-1J6aE8","The worst famine ever seen devastates Somalia | 60 Minutes Australia","13m 37s","2020-02-26T08:00:06Z"
tv6ewJQ7L3k,"Rose McGowan vs. Black Cube: Taking down Harvey Weinstein's army of spies | 60 Minutes Australia","10m 25s","2020-02-25T08:00:17Z"
ygkaIri7wQA,"Controversial lawyer Donna Rotunno defends Harvey Weinstein | 60 Minutes Australia","3m 42s","2020-02-24T22:44:55Z"
jORH_jMzc2k,"EXCLUSIVE: Inside the Harvey Weinstein trial and his guilty verdict | 60 Minutes Australia","32m 40s","2020-02-24T22:06:57Z"
"bY-KsaPCTd8","Harvey Weinstein's spy for hire shares Black Cube secrets | 60 Minutes Australia","2m 28s","2020-02-24T08:15:00Z"
8YkYGoBEFbs,"Rose McGowan 'fighting a war' against Harvey Weinstein | 60 Minutes Australia","3m 25s","2020-02-24T08:00:02Z"
OqIjkHRxLGI,"Ambra Battilana leaks damning audio of Weinstein pressuring her in hotel room | 60 Minutes Australia","8m 8s","2020-02-24T02:30:02Z"
7HPjGZQ4w8c,"Exposing Casinos suspected links to money laundering and organised crime | 60 Minutes Australia","13m 10s","2020-02-23T11:15:01Z"
"zWw5SL-_1qk","The courageous Dr Ian Davis: finding a MND cure | 60 Minutes Australia","14m 7s","2020-02-21T08:00:10Z"
zcQALFiqbF8,"Aussie man comes face to face with the crocodile that attacked him | 60 Minutes Australia","7m 2s","2020-02-20T08:00:16Z"
fScG8GwzGMc,"Australian man survives vicious battle with a crocodile | 60 Minutes Australia","14m 57s","2020-02-19T08:00:14Z"
Dy1qot6cGEU,"EXPLAINER: Inside the gripping Karen Ristevski mystery | 60 Minutes Australia","4m 55s","2020-02-18T08:30:00Z"
SVWP7XsZcns,"Sarah Ristevski doesn't want to be defined as a victim | 60 Minutes Australia","2m 37s","2020-02-18T08:00:04Z"
PfsHsWmNEsU,"Karen Ristevski: A tragic discovery in Mount Macedon | 60 Minutes Australia","2m 15s","2020-02-17T08:30:00Z"
"QSj_-fDMUP0","Criminal profiler explains why Sarah Ristevski still supports killer Dad | 60 Minutes Australia","4m 5s","2020-02-17T08:00:06Z"
BqHALU8PF1M,"The MH370 mystery: Where is the missing plane? | 60 Minutes Australia","27m 1s","2020-02-17T02:21:05Z"
4nfdSp5ljHw,"Daughter stands by her father after he pleads guilty to killing her mother | 60 Minutes Australia","48m 5s","2020-02-16T11:00:01Z"
5N_QopFYfU8,"Growing medicinal marijuana in the Rocky Mountain state | 60 Minutes Australia","14m 38s","2020-02-14T08:00:00Z"
EVfnBoH1Gmw,"Golden Dawn: the terrifying modern face of Greek fascism | 60 Minutes Australia","13m 1s","2020-02-13T08:00:00Z"
gy2RqZJ7PBU,"Saving Virunga: the last Mountain Gorillas | 60 Minutes Australia","18m 34s","2020-02-12T08:00:07Z"
SiG2W9R1Fc4,"After the fires: Australia demands change and action | 60 Minutes Australia","1m 31s","2020-02-11T08:00:06Z"
4kAQGMUXSiM,"A town devastated by flames: Lake Conjola | 60 Minutes Australia","2m 25s","2020-02-11T07:30:01Z"
3Vk2FN6isgg,"Is this the key to Australia's future renewable energy? | 60 Minutes Australia","4m 56s","2020-02-11T07:00:00Z"
RYhHAeWI8Tk,"Aussie fire chief reveals heartbreaking reason he became a firefighter | 60 Minutes Australia","4m 8s","2020-02-10T21:00:07Z"
DDwWqgqaFfE,"A fractured Royal family: Germaine Greer's prediction comes true | 60 Minutes Australia","2m 46s","2020-02-10T20:30:00Z"
lVthp5Iz1o0,"Prince Harry's official biographer reveals impact of Diana's tragic death | 60 Minutes Australia","3m 19s","2020-02-10T20:00:06Z"
pes5F6EJlP0,"What forced Meghan and Harry to do a royal runner? | 60 Minutes Australia","14m 48s","2020-02-10T08:00:16Z"
"0Kom5bA-XTk","The fight against Australia's biggest ever bushfires | 60 Minutes Australia","35m 22s","2020-02-09T23:25:20Z"
GaZKb4K2k2g,"World first face transplant: meeting the man who wears 'my brother's face' | 60 Minutes Australia","20m 48s","2020-02-08T08:00:00Z"
HdDMXlVjMcg,"Game of drones: the aviation revolution | 60 Minutes Australia","11m 5s","2020-02-07T08:00:05Z"
hxdLGDly0LU,"Inside the world's best outback horse racing carnival | 60 Minutes Australia","12m 31s","2020-02-06T08:00:13Z"
9t1I_cD7zOI,"Charlize Theron reveals the family tragedy that shook her childhood | 60 Minutes Australia","10m 43s","2020-02-05T08:00:03Z"
ayXshCZrYQs,"Mum defies doctors to give her baby a second chance at life | 60 Minutes Australia","16m 17s","2020-02-04T08:00:01Z"
rAacRbZR_AQ,"Abduction survivor makes a heartbreaking plea for her missing best friend | 60 Minutes Australia","27m 35s","2020-02-02T10:00:11Z"
yDhsDU_Z2m8,"Tracking down the most wanted fugitive behind Nugan Hand bank collapse | 60 Minutes Australia","22m 25s","2020-01-31T08:00:13Z"
kysD4szeO7A,"Inside the secret food labs getting you hooked on sugar | 60 Minutes Australia","11m 25s","2020-01-30T08:00:05Z"
qyMqljINR74,"Internet addiction disorder affecting toddlers | 60 Minutes Australia","13m 15s","2020-01-29T08:00:16Z"
OYkzQor6rU4,"Parents on a heartbreaking mission to rescue their son from Syria | 60 Minutes Australia","22m 36s","2020-01-28T08:00:06Z"
lUtN0Bv45DY,"100-year-old war mystery: Who shot down the Red Baron? | 60 Minutes Australia",13m,"2020-01-27T08:00:11Z"
neQpKxoYN_k,"The controversial pill testing strategy saving lives at musical festivals | 60 Minutes Australia","13m 49s","2020-01-26T08:00:06Z"
"_K4s6Tvzn-8","Amazing technology gives sight back to a man who's been blind for 30 years | 60 Minutes Australia",15m,"2020-01-24T08:30:03Z"
u1dkmlEqfZo,"The vigilante paedophile hunter exposing online predators | 60 Minutes Australia","22m 35s","2020-01-23T08:00:08Z"
hVfBu5A7NLU,"The real-life Crocodile Dundee | 60 Minutes Australia","24m 17s","2020-01-22T08:00:06Z"
cau1lhtYaro,"Inside Pyongyang: Rare state-guided tour of North Korea | 60 Minutes Australia","12m 45s","2020-01-21T06:00:05Z"
5iGClYMpcpE,"Reporter granted rare access inside secretive North Korea | 60 Minutes Australia","29m 57s","2020-01-20T06:00:01Z"
BObmDZIF6lg,"Harvesting icebergs to make the world's purest water | 60 Minutes Australia","12m 37s","2020-01-19T10:00:02Z"
mwaTAFyknmM,"War heroes tackle the toughest cycling race in the world | 60 Minutes Australia","20m 29s","2020-01-18T08:00:12Z"
nIuCBgncmSk,"Exposing the playboy Sultan of Brunei | 60 Minutes Australia","15m 46s","2020-01-17T08:00:14Z"
iEpTH70xRIs,"Finding the cure for dementia | 60 Minutes Australia","13m 2s","2020-01-16T08:00:05Z"
s8lseLB8mMk,"The parents banning their kids from doing homework | 60 Minutes Australia","11m 33s","2020-01-15T08:00:12Z"
"xSF-Q2zvZzI","WORLD EXCLUSIVE: Harvey Weinstein and his army of spies | 60 Minutes Australia","23m 58s","2020-01-14T08:00:10Z"
nK2QjmRjqxk,"Inspirational doctors give up vacation to volunteer in Fiji hospital | 60 Minutes Australia","12m 25s","2020-01-13T08:00:17Z"
zasMOgFbegE,"The search for Australian teenager missing in Syria | 60 Minutes Australia","17m 4s","2020-01-12T08:00:12Z"
"gi-qfvb3ZSE","Jessica Silva killed her abusive partner to protect her family | 60 Minutes Australia","24m 9s","2020-01-11T08:00:13Z"
GB3A2VgXz_A,"David Droga: the real life Don Draper | 60 Minutes Australia","11m 16s","2020-01-10T08:00:02Z"
iLAZQlo8YaA,"Saving the Tasmanian Devil | 60 Minutes Australia","12m 27s","2020-01-09T08:00:07Z"
kiaaxkFR1O8,"Jane McGrath's inspiring mission to find breast cancer cure | 60 Minutes Australia","10m 59s","2020-01-08T08:00:06Z"
vz4wZhD7kcw,"Daughters abducted by their mother forcibly returned to Italian home | 60 Minutes Australia","15m 23s","2020-01-07T08:00:08Z"
hGxW3pTpBBw,"The innocent victims of Australia's ice addiction | 60 Minutes Australia","20m 20s","2020-01-06T01:00:07Z"
CrNth7sHY4o,"Swimming with majestic humpback whales in Tonga's deep sea | 60 Minutes Australia","11m 35s","2020-01-05T08:00:02Z"
"7da1-2CLzPY","World champion Aussie surfer Stephanie Gilmore | 60 Minutes Australia","13m 14s","2020-01-04T07:00:00Z"
hP7nOjNjncw,"The golden girl of Australian sport: Ellyse Perry | 60 Minutes Australia","11m 35s","2020-01-03T08:00:05Z"
IZr5VS7HDO8,"Man 'locked' in his own brain makes miracle coma recovery | 60 Minutes Australia","24m 15s","2020-01-02T04:00:04Z"
fgkQndArUXE,"The five courageous child heroes that saved their mum's life | 60 Minutes Australia","20m 10s","2019-12-31T06:30:01Z"
J6Gc3tuJ1LE,"Heartbreaking cases of parents accidentally leaving children in hot cars | 60 Minutes Australia","19m 30s","2019-12-30T08:00:02Z"
MbAwSoZg2Tc,"Polarising cricket star David Warner speaks out | 60 Minutes Australia","15m 57s","2019-12-29T08:00:03Z"
1PUceq7Vzmc,"Uncovering the dark side of cryptocurrency | 60 Minutes Australia","16m 26s","2019-12-28T08:00:00Z"
_Nt0p8qEiMk,"Married to Paul Hogan: finding love on the set of Crocodile Dundee | 60 Minutes Australia","12m 40s","2019-12-27T10:00:14Z"
SVEYeSd8i4c,"The countries banning smoking and taking on 'big tobacco' | 60 Minutes Australia","12m 34s","2019-12-26T06:00:05Z"
zKErH0I3ib0,"Australian schools revolutionising how kids learn in classrooms | 60 Minutes Australia","13m 39s","2019-12-24T08:00:08Z"
l5IhL3aOO0c,"Absolutely Fabulous duo share their Brexit theories | 60 Minutes Australia","2m 18s","2019-12-23T08:30:02Z"
NIBWmk4PSzE,"Absolutely Fabulous duo on the similarities between the actors and characters | 60 Minutes Australia","4m 39s","2019-12-23T08:00:04Z"
"El-WhkbfHxo","Inside the Philippines brutal war on drugs | 60 Minutes Australia","13m 20s","2019-12-22T07:00:01Z"
2YLnj8kzKCE,"Teen genius makes eureka discovery that turns the science world upside down | 60 Minutes Australia","11m 25s","2019-12-21T05:00:00Z"
JHhrELW4uzw,"Aussie actors Shane Jacobson and Paul Hogan | 60 Minutes Australia","12m 38s","2019-12-20T05:30:01Z"
F_9exGH6_Ek,"Brave sexual assault survivor fights back against her attackers | 60 Minutes Australia","21m 47s","2019-12-19T08:00:02Z"
"_F4Grr1-UZg","Aussie farmers fighting big gas companies for their land | 60 Minutes Australia","21m 12s","2019-12-17T08:00:04Z"
ssYy5gr_AB0,"Soldiers that survived explosion facing life-changing brain injuries | 60 Minutes Australia","18m 32s","2019-12-16T08:00:07Z"
MnwkEH3iRoY,"Rewriting Gallipoli: the forgotten ANZAC engineers of World War One | 60 Minutes Australia","14m 4s","2019-12-15T08:00:02Z"
fBXgffgMxpY,"Residents of tiny Australian island fight for independence revolution | 60 Minutes Australia","11m 13s","2019-12-14T08:00:12Z"
7cGVKOgH7z0,"Couple falls in love during the dangerous Cronulla riots | 60 Minutes Australia","14m 23s","2019-12-13T08:00:02Z"
oZqQmdiIV_A,"Hillary Clinton's tumultuous journey to the White House | 60 Minutes Australia","12m 28s","2019-12-12T08:00:07Z"
"85hF-CXylDU","Reese Witherspoon on the highs and lows of worldwide fame | 60 Minutes Australia","10m 33s","2019-12-11T08:00:00Z"
EYyG9KAYnnk,"Avalanche survivor says he'll never stop taking risks in extreme sports | 60 Minutes Australia","11m 41s","2019-12-10T08:00:03Z"
OXHO78q5x9c,"Debate rages over women's right to choose late term abortions | 60 Minutes Australia","13m 47s","2019-12-09T08:00:07Z"
dvH6U0QxEqk,"Former Aussie rugby player Peter Fitzsimons sheds 40 kilograms | 60 Minutes Australia","13m 40s","2019-12-08T08:00:08Z"
ZyajeTKTNEo,"Secret Australian heroes of Borneo Prisoner of War camp | 60 Minutes Australia","13m 25s","2019-12-07T08:00:05Z"
UqFAO0NZLLQ,"'Doomsday vault' at the edge of the world holds the key to human survival | 60 Minutes Australia","14m 8s","2019-12-06T08:00:09Z"
3Z6PKT01pdw,"Desperate parents buying donor eggs on the black market | 60 Minutes Australia","14m 48s","2019-12-05T08:00:02Z"
ZZ6ptup5Jlk,"Grandparents illegally growing cannabis to save granddaughter with epilepsy | 60 Minutes Australia","14m 16s","2019-12-04T08:00:04Z"
oGtDRRIDgB8,"Mysterious and debilitating pain condition targeting teenagers | 60 Minutes Australia","3m 47s","2019-12-02T20:00:07Z"
9hkUWC2U_Wo,"UPDATE: Chinese spy spills secrets to expose Communist espionage | 60 Minutes Australia","5m 22s","2019-12-02T08:00:01Z"
PBUuHcLn4eY,"Curing a mysterious nerve condition by inflicting unbearable pain | 60 Minutes Australia","16m 55s","2019-12-02T06:00:05Z"
ZGT_0F7aqCQ,"Aussie farmer loses both legs in freak lawnmower accident | 60 Minutes Australia","16m 23s","2019-12-02T02:01:31Z"
FultVqyDdNU,"Is the great Australian dream of home ownership dead? | 60 Minutes Australia","13m 11s","2019-11-30T08:00:03Z"
969F5d15hmE,"Paradise lost after nuclear tests on island of Bikini Atoll | 60 Minutes Australia","13m 31s","2019-11-29T08:00:00Z"
4BeGSixUjZ4,"Parent's conceive baby for bone marrow transplant for sick sibling | 60 Minutes Australia","18m 29s","2019-11-28T08:00:00Z"
nk9aS26l2ws,"Women married to monsters blindsided by their disturbing crimes | 60 Minutes Australia","13m 2s","2019-11-27T08:00:07Z"
"zdR-I35Ladk","WORLD EXCLUSIVE: Chinese spy spills secrets to expose Communist espionage | 60 Minutes Australia","40m 49s","2019-11-24T10:30:29Z"
FopJR6i1yYs,"Doctor's remove half of girl's brain to cure epilepsy | 60 Minutes Australia","15m 3s","2019-11-22T20:00:00Z"
"SVd0F-cY5bE","Pop star turned professor 'making science hot' | 60 Minutes Australia","11m 41s","2019-11-22T08:00:02Z"
LiJJcKDUTCo,"Thousands of pelicans return to outback after drought | 60 Minutes Australia","15m 8s","2019-11-21T08:00:11Z"
BaRSxCvWCBU,"The victims of dangerous cosmetic surgery using toxic chemicals speak out | 60 Minutes Australia","13m 14s","2019-11-21T05:11:54Z"
fwhTu1It4ws,"Brother of convicted drug smuggler Schapelle Corby reveals all | 60 Minutes Australia","4m 44s","2019-11-20T08:00:13Z"
pStQgSE9CVE,"Terrorist teen or innocent aid worker? Australian in Syria not welcome home | 60 Minutes Australia","13m 4s","2019-11-19T08:00:10Z"
BxGs16JHIq8,"The fastest man on water | 60 Minutes Australia","3m 18s","2019-11-19T08:00:02Z"
TZOqKUvEmjA,"Search and rescue drones are eyes in the sky | 60 Minutes Australia","2m 16s","2019-11-19T06:00:05Z"
"oFqW-xQjiGI","Why women love 'anti-influencer' Constance Hall | 60 Minutes Australia","3m 27s","2019-11-19T04:00:03Z"
"xsd20-a26Z4","Polarising social media sensation Constance Hall | 60 Minutes Australia","14m 10s","2019-11-18T22:45:28Z"
5S4jr0ZSBtY,"Constance Hall on the reality of parenting | 60 Minutes Australia","2m 32s","2019-11-18T22:00:00Z"
sZAr8QARrcs,"Does China have a master plan for the future of Bougainville? | 60 Minutes Australia","4m 27s","2019-11-18T20:00:10Z"
Hg88E61Zs7U,"Death defying: Fastest humans on water | 60 Minutes Australia","16m 8s","2019-11-17T23:55:58Z"
BzCqQKnF9Oo,"Investigation: Why is China on the move in the South Pacific? | 60 Minutes Australia","22m 52s","2019-11-17T10:30:51Z"
pSKaaE0BmgA,"Boy born with half a working heart | 60 Minutes Australia","13m 46s","2019-11-15T22:00:07Z"
3zNgM0BLSYs,"Please explain: Australia's most controversial politician Pauline Hanson | 60 Minutes Australia","22m 27s","2019-11-15T08:00:01Z"
_UEdDsnTwSs,"Mother and daughter escape Egypt after being trapped for three years | 60 Minutes Australia","17m 55s","2019-11-14T08:00:03Z"
0pUiHjg_thc,"Mystery of missing boy Nicholas Barclay and his imposter Frédéric Bourdin | 60 Minutes Australia","17m 17s","2019-11-13T08:00:00Z"
rBKDI59gCto,"Conjoined babies abandoned by drug addict mum | 60 Minutes Australia","14m 53s","2019-11-12T08:00:07Z"
ZtAOxeKouSE,"What really happened on Jeffrey Epstein's private planes | 60 Minutes Australia","4m 37s","2019-11-11T06:00:05Z"
"Ocud-x8Ocuo","Did Jeffrey Epstein die by homicide or suicide? | 60 Minutes Australia","4m 29s","2019-11-11T02:01:51Z"
VQOOxOl9l80,"Exposing Jeffrey Epstein's international sex trafficking ring | 60 Minutes Australia","45m 17s","2019-11-10T10:45:01Z"
LYiE_6_hm_0,"The Berlin Wall: Families separated between the East and West | 60 Minutes Australia","14m 30s","2019-11-08T20:00:01Z"
a4AMTGkvm6w,"Survivors of the deadly Boxing Day Tsunami on how they lived | 60 Minutes Australia","13m 23s","2019-11-08T08:00:02Z"
fWwfqxR8Ghg,"Olivia Newton-John and John Travolta's romantic chemistry on set of Grease | 60 Minutes Australia","11m 28s","2019-11-07T08:00:04Z"
PIGzrepOGbM,"Terror town: Belgian suburb trying to stop the radicalisation of young men | 60 Minutes Australia","9m 32s","2019-11-06T08:00:05Z"
PdLChoFkC5g,"Explosive split-second scientists say the universe was created | 60 Minutes Australia","12m 31s","2019-11-05T08:00:03Z"
QULOS1OHCE8,"Scientist says research proves paedophiles are born, not made | 60 Minutes Australia","3m 45s","2019-11-04T06:00:04Z"
xgXzu4O9U7E,"Doctor says most paedophiles don't want to act on vile urges | 60 Minutes Australia","2m 54s","2019-11-04T04:30:00Z"
yu03MpFaHDg,"TV host accused of committing murder to boost ratings | 60 Minutes Australia","21m 25s","2019-11-04T00:09:05Z"
OiquubYVbWQ,"Trailer park entirely inhabited by paedophiles and sex offenders | 60 Minutes Australia","21m 6s","2019-11-03T22:58:27Z"
6VnijA5Abv4,"The American soap opera of O.J Simpson's murder trial | 60 Minutes Australia","12m 4s","2019-11-01T08:00:00Z"
PVBqWXVPkog,"The Orange People cult that 'invaded' small town in Australia causing chaos | 60 Minutes Australia","15m 42s","2019-10-31T08:00:05Z"
07Li2tMmUTY,"Shocking 1988 interview with George Michael on his sexuality | 60 Minutes Australia","12m 15s","2019-10-30T08:00:02Z"
"btqBrOH-WoU","Man claims he treated cancer with controversial alternative healing | 60 Minutes Australia","13m 7s","2019-10-29T23:38:43Z"
zVb5xVNnRfo,"Quadriplegic victim's plea to police who left him permanently disabled | 60 Minutes Australia","4m 10s","2019-10-29T09:00:08Z"
cIaSSlspGfY,"Falsely identified victim's emotional return to the scene of his attack | 60 Minutes Australia","2m 22s","2019-10-29T08:30:00Z"
LmKkoiSAoUc,"Millions of litres of precious Australian water wasted in man-made flood | 60 Minutes Australia","2m 55s","2019-10-29T08:00:00Z"
i1b0vhLEE8s,"Margaret Trudeau's turbulent life as Canada's 'First Lady' | 60 Minutes Australia","14m 19s","2019-10-29T04:16:44Z"
